type,type2,type3,region_2024,unit,election,list,lists_national,listmin,listmax,candidates,ifp_candidates,ifp_seats,dm,as,as2,enpv,enps,enpv_national,enps_national,sp,spm,logmag,polarization_district,polarization_national,dif,dif2,ethnic_frac,ethnic_number,ethnic_presence,av_id,Rae,LH,Lijphart_1,Lijphart_2,Gallagher,Cox_Shugart,Mainwaring_Jones,Chhibber_Kollman,votes,subunits,percent_ind
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Curaco De Velez,2008,2,6,30.60548723,69.39451277,2,0,0,1,1,345,1.74,1,3.07,4.36,1,1,0,1.911467587,3.02544627,0.26,0.74,0.434365959,6.406112254,31.13084356,5.091650899,0.31,0.31,0.31,0.35,0.55,0.39,110.631,1.601,2114,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Curanilahue,2008,5,6,5.19223147,33.76932224,5,1,0,1,1,345,3.88,1,3.07,4.36,1,1,0,3.056169066,3.02544627,1.12,2.88,0.251050579,5.375199574,14.59365709,4.998927673,0.26,0.66,0.66,0.34,0.81,0.17,110.631,1.601,15138,1,20
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Curarrehue,2008,4,6,0.82069137,47.20218851,4,1,0,1,1,345,2.36,1,3.07,4.36,1,1,0,2.338706748,3.02544627,1.64,1.36,0.459679707,50.39799528,66.04353051,5.011178827,0.26,0.53,0.53,0.45,0.73,0.3,110.631,1.601,4021,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Curepto,2008,2,6,43.08268229,56.91731771,2,0,0,1,1,345,1.96,1,3.07,4.36,1,1,0,2.206935644,3.02544627,0.04,0.96,0.118625095,0.221975583,6.297629128,5.315226237,0.43,0.43,0.43,0.44,0.66,0.14,110.631,1.601,6144,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Curico,2008,3,6,7.008760951,48.60043308,3,0,0,1,1,345,2.28,1,3.07,4.36,1,1,0,2.517789718,3.02544627,0.72,1.28,0.117544588,1.211690429,6.234577835,5.873929714,0.34,0.51,0.51,0.45,0.72,0.23,110.631,1.601,50337,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Dalcahue,2008,3,6,5.277463194,62.19705549,3,1,0,1,1,345,2.02,1,3.07,4.36,1,1,0,2.029221361,3.02544627,0.98,1.02,0.413685222,6.892359488,28.36070339,5.001438488,0.25,0.38,0.38,0.37,0.61,0.43,110.631,1.601,4415,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,3,Diego De Almagro,2008,2,6,43.13566206,56.86433794,2,0,0,1,1,345,1.96,1,3.07,4.36,1,1,0,6.132202162,3.02544627,0.04,0.96,0.235978023,2.964118565,12.84739677,4.156783103,0.43,0.43,0.43,0.44,0.66,0.14,110.631,1.601,6155,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,Doñihue,2008,3,6,4.749395818,52.21183146,3,0,0,1,1,345,2.17,1,3.07,4.36,1,1,0,2.632630112,3.02544627,0.83,1.17,0.10360835,1.135020099,5.453152679,5.626562993,0.32,0.48,0.48,0.44,0.69,0.28,110.631,1.601,9517,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,El Bosque,2008,3,6,15.88420972,46.50550466,3,0,0,1,1,345,2.61,1,3.07,4.36,1,1,0,3.363182219,3.02544627,0.39,1.61,0.211861873,3.56447259,11.89932617,5.070463469,0.36,0.53,0.53,0.41,0.73,0.2,110.631,1.601,64945,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,16,El Carmen,2008,3,6,27.8604849,43.81114419,3,1,1,1,1,345,2.86,1,3.07,4.36,1,1,0,2.249843986,3.02544627,0.14,1.86,0.062714239,0.739587388,3.229823979,5.00176767,0.37,0.56,0.56,0.39,0.75,0.16,110.631,1.601,7053,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,El Monte,2008,3,6,4.06837862,53.859361,3,0,0,1,1,345,2.13,1,3.07,4.36,1,1,0,2.65565359,3.02544627,0.87,1.13,0.178242205,1.696965116,9.793168722,5.159935802,0.31,0.46,0.46,0.43,0.68,0.31,110.631,1.601,13396,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,El Quisco,2008,8,6,0.957528958,42.00772201,8,4,0,1,1,345,3.71,1,3.07,4.36,1,1,0,2.352942093,3.02544627,4.29,2.71,0.168772722,3.179465512,9.188342212,5.001067278,0.14,0.58,0.58,0.31,0.76,0.34,110.631,1.601,6475,1,50
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,El Tabo,2008,5,6,2.50132112,48.91668135,5,2,0,1,1,345,3.12,1,3.07,4.36,1,1,0,1.650849364,3.02544627,1.88,2.12,0.145482147,1.807057484,7.82778865,4.998950126,0.2,0.51,0.51,0.33,0.71,0.36,110.631,1.601,5677,1,40
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Empedrado,2008,3,6,1.966873706,54.20979986,3,0,0,1,1,345,2.06,1,3.07,4.36,1,1,0,2.396225283,3.02544627,0.94,1.06,0.06811138,1.443786982,3.524867214,5.275362319,0.31,0.46,0.46,0.45,0.68,0.31,110.631,1.601,2898,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Ercilla,2008,5,6,5.962318149,29.71619366,5,1,0,1,1,345,3.85,1,3.07,4.36,1,1,0,3.26182643,3.02544627,1.15,2.85,0.510858549,46.6651919,52.33415233,5.002836009,0.28,0.7,0.7,0.37,0.84,0.12,110.631,1.601,4193,1,20
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Estacion Central,2008,4,6,11.40428126,36.24847582,4,0,0,1,1,345,3.48,1,3.07,4.36,1,1,0,4.51545887,3.02544627,0.52,2.48,0.194392276,3.342178321,10.70041689,4.759276351,0.32,0.64,0.64,0.37,0.8,0.15,110.631,1.601,59048,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Florida,2008,5,6,10.22549327,25.69683683,5,1,1,1,1,345,4.64,1,3.07,4.36,1,1,0,3.007329994,3.02544627,0.36,3.64,0.078748996,0.845042743,4.094503012,4.992699255,0.3,0.74,0.74,0.32,0.86,0.07,110.631,1.601,6386,1,20
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Freire,2008,7,6,2.212589181,49.07432493,7,3,0,1,1,345,3.09,1,3.07,4.36,1,1,0,2.53202001,3.02544627,3.91,2.09,0.504042515,43.68973897,54.12094611,4.993791818,0.15,0.51,0.51,0.33,0.71,0.41,110.631,1.601,11073,1,42.85714286
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,3,Freirina,2008,5,6,6.001905367,36.77357891,5,1,0,1,1,345,3.74,1,3.07,4.36,1,1,0,3.562087023,3.02544627,1.26,2.74,0.277316655,1.994352277,15.70799602,4.98501555,0.25,0.63,0.63,0.34,0.8,0.21,110.631,1.601,3149,1,20
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Fresia,2008,4,6,0.804801528,45.2189333,4,0,0,1,1,345,2.47,1,3.07,4.36,1,1,0,2.650161756,3.02544627,1.53,1.47,0.361269605,6.396438613,23.39124052,5.070010913,0.27,0.55,0.55,0.44,0.74,0.27,110.631,1.601,7331,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Frutillar,2008,2,6,27.50817884,72.49182116,2,0,0,1,1,345,1.66,1,3.07,4.36,1,1,0,1.794706183,3.02544627,0.34,0.66,0.381558009,6.685990338,25.21163447,4.506474918,0.28,0.28,0.28,0.33,0.52,0.45,110.631,1.601,7336,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Futaleufu,2008,3,6,23.03278689,46.06557377,3,0,0,1,1,345,2.77,1,3.07,4.36,1,1,0,3.303694571,3.02544627,0.23,1.77,0.305280323,3.340635268,18.56652688,4.188114754,0.36,0.54,0.54,0.39,0.73,0.19,110.631,1.601,1220,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,14,Futrono,2008,3,6,5.523661753,51.07835531,3,1,0,1,1,345,2.21,1,3.07,4.36,1,1,0,2.235130342,3.02544627,0.79,1.21,0.448323735,17.85595087,33.05148312,5.070738361,0.33,0.49,0.49,0.44,0.7,0.27,110.631,1.601,6445,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Galvarino,2008,4,6,3.482587065,41.55031295,4,1,0,1,1,345,3.05,1,3.07,4.36,1,1,0,2.57177196,3.02544627,0.95,2.05,0.436868864,59.19339473,69.24808269,5.000752479,0.29,0.58,0.58,0.38,0.76,0.22,110.631,1.601,6231,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,15,General Lagos,2008,3,6,15.55555556,48.12260536,3,1,0,1,1,345,2.58,1,3.07,4.36,1,1,0,2.206059927,3.02544627,0.42,1.58,0.42014637,62.00169635,74.26900585,5.010723297,0.35,0.52,0.52,0.4,0.72,0.22,110.631,1.601,1305,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Gorbea,2008,4,6,3.524010423,47.0902097,4,1,0,1,1,345,2.3,1,3.07,4.36,1,1,0,2.60387659,3.02544627,1.7,1.3,0.306827407,8.835895415,18.73872624,5.081388433,0.26,0.53,0.53,0.46,0.73,0.29,110.631,1.601,8059,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,Graneros,2008,4,6,5.009764158,45.5159982,4,1,0,1,1,345,2.81,1,3.07,4.36,1,1,0,2.012678567,3.02544627,1.19,1.81,0.17123009,2.788798582,9.360887639,4.999217864,0.27,0.54,0.54,0.39,0.74,0.27,110.631,1.601,13314,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,11,Guaitecas,2008,3,6,12.41134752,43.8534279,3,0,0,1,1,345,2.51,1,3.07,4.36,1,1,0,3.612836656,3.02544627,0.49,1.51,0.516068042,24.17153996,50.51546392,4.627955083,0.37,0.56,0.56,0.45,0.75,0.16,110.631,1.601,846,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Hijuelas,2008,3,6,14.41667713,67.53736029,3,1,0,1,1,345,1.96,1,3.07,4.36,1,1,0,1.304701184,3.02544627,1.04,0.96,0.094038676,0.468340202,4.881031799,5.038090771,0.22,0.32,0.32,0.33,0.57,0.51,110.631,1.601,7963,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Hualaihue,2008,4,6,1.01972955,40.45666149,4,1,0,1,1,345,2.97,1,3.07,4.36,1,1,0,2.343209118,3.02544627,1.03,1.97,0.458825297,11.27765019,34.76073345,5.000731727,0.3,0.6,0.6,0.4,0.77,0.21,110.631,1.601,4511,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Hualañe,2008,4,6,2.478902954,51.23066104,4,1,0,1,1,345,2.42,1,3.07,4.36,1,1,0,2.505017,3.02544627,1.58,1.42,0.10723723,1.170311056,5.643574609,5.017424327,0.24,0.49,0.49,0.4,0.7,0.35,110.631,1.601,5688,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Hualpen,2008,3,6,6.395276414,73.21806722,3,0,0,1,1,345,1.72,1,3.07,4.36,1,1,0,1.856650087,3.02544627,1.28,0.72,0.167075369,,9.147570636,4.381760881,0.18,0.27,0.27,0.31,0.52,0.6,110.631,1.601,40139,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Hualqui,2008,8,6,1.79040576,46.90084655,8,4,1,1,1,345,3.55,1,3.07,4.36,1,1,0,2.090615123,3.02544627,4.45,2.55,0.142652307,1.651747656,7.697365717,4.999221644,0.13,0.53,0.53,0.3,0.73,0.39,110.631,1.601,10277,1,50
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,1,Huara,2008,4,6,7.694859038,48.12603648,4,0,0,1,1,345,2.86,1,3.07,4.36,1,1,0,2.54006078,3.02544627,1.14,1.86,0.588296368,49.48056945,60.4029304,5.126202322,0.26,0.52,0.52,0.36,0.72,0.31,110.631,1.601,3015,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,3,Huasco,2008,5,6,1.084448546,34.72542686,5,2,0,1,1,345,3.67,1,3.07,4.36,1,1,0,2.162452948,3.02544627,1.33,2.67,0.273075621,3.901825047,15.2231747,4.999100962,0.26,0.65,0.65,0.36,0.81,0.18,110.631,1.601,4334,1,40
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Huechuraba,2008,3,6,4.139519816,59.24192794,3,1,1,1,1,345,2.05,1,3.07,4.36,1,1,0,0.821232976,3.02544627,0.95,1.05,0.17682438,4.155528554,9.6877502,4.998456695,0.27,0.41,0.41,0.4,0.64,0.39,110.631,1.601,27781,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,4,Illapel,2008,3,6,10.08318433,58.45448185,3,0,0,1,1,345,2.22,1,3.07,4.36,1,1,0,2.494680517,3.02544627,0.78,1.22,0.128997318,0.744523143,6.775155602,3.004334137,0.28,0.42,0.42,0.37,0.64,0.38,110.631,1.601,12863,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Independencia,2008,4,6,3.90883096,50.80369784,4,0,0,1,1,345,2.58,1,3.07,4.36,1,1,0,3.479192958,3.02544627,1.42,1.58,0.13511893,1.750560393,7.15290035,4.919859249,0.25,0.49,0.49,0.38,0.7,0.34,110.631,1.601,36021,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,1,Iquique,2008,4,6,5.517339758,52.18411209,4,0,0,1,1,345,2.42,1,3.07,4.36,1,1,0,2.799724836,3.02544627,1.58,1.42,0.304327426,5.882108318,17.24622391,5.441173207,0.24,0.48,0.48,0.4,0.69,0.36,110.631,1.601,63092,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Isla De Maipo,2008,3,6,12.25668096,50.32992412,3,1,0,1,1,345,2.45,1,3.07,4.36,1,1,0,1.417355776,3.02544627,0.55,1.45,0.13857151,1.662919606,7.435324001,4.999901667,0.33,0.5,0.5,0.41,0.7,0.25,110.631,1.601,12124,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Isla De Pascua,2008,4,6,3.461330449,46.94429421,4,0,0,1,1,345,2.64,1,3.07,4.36,1,1,0,2.762368444,3.02544627,1.36,1.64,0.5555201,60.74914271,51.30322581,5.447809627,0.27,0.53,0.53,0.4,0.73,0.29,110.631,1.601,1849,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Juan Fernandez,2008,3,6,10.22044088,57.11422846,3,0,0,1,1,345,2.26,1,3.07,4.36,1,1,0,3.543792997,3.02544627,0.74,1.26,0.123114816,0.157977883,6.479481641,5.101202405,0.29,0.43,0.43,0.38,0.65,0.36,110.631,1.601,499,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,La Cisterna,2008,2,6,40.96355714,59.03644286,2,0,0,1,1,345,1.94,1,3.07,4.36,1,1,0,2.17650843,3.02544627,0.06,0.94,0.166214151,2.226055528,9.01252788,5.638542286,0.41,0.41,0.41,0.42,0.64,0.18,110.631,1.601,40392,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,La Cruz,2008,3,6,5.477379331,58.07232562,3,0,0,1,1,345,2.11,1,3.07,4.36,1,1,0,2.78014929,3.02544627,0.89,1.11,0.091570161,0.90265349,4.747035931,6.1222197,0.28,0.42,0.42,0.4,0.65,0.37,110.631,1.601,6609,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,La Estrella,2008,3,6,1.671541997,50.39699122,3,0,0,1,1,345,2.07,1,3.07,4.36,1,1,0,2.416691042,3.02544627,0.93,1.07,0.06573302,1.966358683,3.387043736,5.478478897,0.33,0.5,0.5,0.48,0.7,0.26,110.631,1.601,2393,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,La Florida,2008,2,6,47.21186751,52.78813249,2,0,0,1,1,345,1.99,1,3.07,4.36,1,1,0,2.243003686,3.02544627,0.01,0.99,0.185393766,3.198203865,10.22304833,5.756504369,0.47,0.47,0.47,0.47,0.69,0.06,110.631,1.601,130912,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,La Granja,2008,3,6,13.92902912,66.65119979,3,0,0,1,1,345,1.99,1,3.07,4.36,1,1,0,2.212516932,3.02544627,1.01,0.99,0.218764972,3.846211893,12.34783951,4.47064055,0.22,0.33,0.33,0.33,0.58,0.5,110.631,1.601,45258,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,4,La Higuera,2008,3,6,28.8499801,41.78272981,3,1,0,1,1,345,2.91,1,3.07,4.36,1,1,0,2.181489573,3.02544627,0.09,1.91,0.214700579,0.537489922,11.60103749,5.004666439,0.39,0.58,0.58,0.4,0.76,0.13,110.631,1.601,2513,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,La Ligua,2008,5,6,1.230569948,42.02720207,5,2,0,1,1,345,3.09,1,3.07,4.36,1,1,0,6.086230056,3.02544627,1.91,2.09,0.145193526,0.615875199,7.668833004,4.987503016,0.23,0.58,0.58,0.38,0.76,0.28,110.631,1.601,15440,1,40
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,La Pintana,2008,3,6,12.12561224,65.74487452,3,0,0,1,1,345,2.02,1,3.07,4.36,1,1,0,2.299125348,3.02544627,0.98,1.02,0.265065099,6.234053187,15.52992923,4.642668285,0.23,0.34,0.34,0.34,0.59,0.49,110.631,1.601,46142,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,La Reina,2008,4,6,2.869437403,51.83946488,4,0,0,1,1,345,2.35,1,3.07,4.36,1,1,0,2.99603608,3.02544627,1.65,1.35,0.120199498,1.836464728,6.342483322,5.23615342,0.24,0.48,0.48,0.41,0.69,0.36,110.631,1.601,46943,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,4,La Serena,2008,6,6,1.546040904,46.23861537,6,2,0,1,1,345,2.91,1,3.07,4.36,1,1,0,2.74067387,3.02544627,3.09,1.91,0.162254364,1.035916777,8.592470618,4.955429391,0.18,0.54,0.54,0.37,0.73,0.35,110.631,1.601,61706,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,14,La Union,2008,3,6,4.25122367,49.23829951,3,0,0,1,1,345,2.17,1,3.07,4.36,1,1,0,2.663485246,3.02544627,0.83,1.17,0.395929858,9.207290795,26.75623094,5.392124512,0.34,0.51,0.51,0.47,0.71,0.24,110.631,1.601,18183,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,14,Lago Ranco,2008,4,6,5.256622517,47.24751656,4,2,0,1,1,345,2.85,1,3.07,4.36,1,1,0,2.161130583,3.02544627,1.15,1.85,0.507586825,31.80827887,52.57679871,5.002105842,0.26,0.53,0.53,0.37,0.73,0.3,110.631,1.601,4832,1,50
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,11,Lago Verde,2008,3,6,25.07507508,37.53753754,3,1,0,1,1,345,2.91,1,3.07,4.36,1,1,0,2.160861239,3.02544627,0.09,1.91,0.399113381,11.77024482,26.99530516,4.999062779,0.42,0.62,0.62,0.43,0.79,0.06,110.631,1.601,666,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,12,Laguna Blanca,2008,3,6,21.41779789,53.54449472,3,1,0,1,1,345,2.53,1,3.07,4.36,1,1,0,1.953905269,3.02544627,0.47,1.53,0.359715488,4.223227753,23.35766423,5.023652293,0.31,0.46,0.46,0.37,0.68,0.3,110.631,1.601,663,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Laja,2008,2,6,42.7579991,57.2420009,2,0,0,1,1,345,1.96,1,3.07,4.36,1,1,0,2.202798081,3.02544627,0.04,0.96,0.141110264,1.83449384,7.593014427,5.610365029,0.43,0.43,0.43,0.44,0.65,0.14,110.631,1.601,11095,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Lampa,2008,3,6,16.05796763,46.11114358,3,1,0,1,1,345,2.62,1,3.07,4.36,1,1,0,2.228106714,3.02544627,0.38,1.62,0.19410412,3.142090087,10.76699924,5.009435862,0.36,0.54,0.54,0.41,0.73,0.19,110.631,1.601,17113,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,14,Lanco,2008,4,6,5.43332439,48.53769788,4,2,0,1,1,345,2.56,1,3.07,4.36,1,1,0,2.218737739,3.02544627,1.44,1.56,0.438028733,19.25597405,31.79321872,4.999095899,0.26,0.51,0.51,0.4,0.72,0.31,110.631,1.601,7454,1,50
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,Las Cabras,2008,4,6,6.547562482,47.92359593,4,2,1,1,1,345,2.96,1,3.07,4.36,1,1,0,3.994540484,3.02544627,1.04,1.96,0.148169554,1.536409446,7.970779221,4.999415035,0.26,0.52,0.52,0.35,0.72,0.31,110.631,1.601,10523,1,50
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Las Condes,2008,3,6,6.826261081,76.15983441,3,0,0,1,1,345,1.63,1,3.07,4.36,1,1,0,2.512372361,3.02544627,1.37,0.63,0.06401226,1.296554926,3.279767194,6.952402916,0.16,0.24,0.24,0.29,0.49,0.64,110.631,1.601,111115,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Lautaro,2008,4,6,2.947238252,57.38527068,4,1,0,1,1,345,2.18,1,3.07,4.36,1,1,0,2.356377996,3.02544627,1.82,1.18,0.479283005,26.99733068,38.29742457,5.001299544,0.21,0.43,0.43,0.39,0.65,0.43,110.631,1.601,14556,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Lebu,2008,3,6,14.65978414,47.3205068,3,2,0,1,1,345,2.56,1,3.07,4.36,1,1,0,0,3.02544627,0.44,1.56,0.409866343,12.65827841,28.17177337,4.995761241,0.35,0.53,0.53,0.41,0.73,0.21,110.631,1.601,10655,1,66.66666667
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Licanten,2008,2,6,45.97779288,54.02220712,2,0,0,1,1,345,1.99,1,3.07,4.36,1,1,0,2.235439665,3.02544627,0.01,0.99,0.255046308,1.912489134,14.8354126,6.045943802,0.46,0.46,0.46,0.46,0.68,0.08,110.631,1.601,4413,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Limache,2008,3,6,13.07756931,60.84570148,3,0,0,1,1,345,2.2,1,3.07,4.36,1,1,0,3.470772981,3.02544627,0.8,1.2,0.097549573,0.86437696,5.095292817,3.781909829,0.26,0.39,0.39,0.36,0.63,0.41,110.631,1.601,17855,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Linares,2008,4,6,1.831550447,53.57948663,4,0,0,1,1,345,2.37,1,3.07,4.36,1,1,0,2.790516098,3.02544627,1.63,1.37,0.079902503,0.869680116,4.152689045,5.928005468,0.23,0.46,0.46,0.39,0.68,0.38,110.631,1.601,37673,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,Litueche,2008,4,6,5.638516993,44.3099897,4,1,0,1,1,345,2.51,1,3.07,4.36,1,1,0,0.992127325,3.02544627,1.49,1.51,0.070664492,0.705754615,3.654273912,4.996948886,0.28,0.56,0.56,0.44,0.75,0.26,110.631,1.601,3884,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,10,Llanquihue,2008,4,6,2.521445282,44.68416948,4,1,1,1,1,345,2.89,1,3.07,4.36,1,1,0,2.479889459,3.02544627,1.11,1.89,0.427056227,5.239640081,30.16315161,5.00079478,0.28,0.55,0.55,0.38,0.74,0.26,110.631,1.601,7694,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Llay-Llay,2008,4,6,4.181184669,60.49533854,4,0,0,1,1,345,2.31,1,3.07,4.36,1,1,0,1.622898634,3.02544627,1.69,1.31,0.128743288,0.753095546,6.778283485,4.203173557,0.2,0.4,0.4,0.34,0.63,0.47,110.631,1.601,10619,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Lo Barnechea,2008,2,6,20.68238307,79.31761693,2,0,0,1,1,345,1.49,1,3.07,4.36,1,1,0,4.101193344,3.02544627,0.51,0.49,0.095647099,2.496354466,4.984267667,5.569292762,0.21,0.21,0.21,0.28,0.45,0.59,110.631,1.601,26554,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Lo Espejo,2008,4,6,9.247511108,41.64231235,4,1,0,1,1,345,3.16,1,3.07,4.36,1,1,0,3.446878373,3.02544627,0.84,2.16,0.202826914,3.775257001,11.3234282,5.007148936,0.29,0.58,0.58,0.37,0.76,0.22,110.631,1.601,42087,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,13,Lo Prado,2008,3,6,10.36981848,60.59559288,3,0,0,1,1,345,2.16,1,3.07,4.36,1,1,0,2.587485955,3.02544627,0.84,1.16,0.241074642,4.916791288,13.79131212,4.518468346,0.26,0.39,0.39,0.36,0.63,0.41,110.631,1.601,44292,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,6,Lolol,2008,3,6,2.396514161,56.28177197,3,1,1,1,1,345,2.05,1,3.07,4.36,1,1,0,0.466311078,3.02544627,0.95,1.05,0.050241906,0.177677273,2.569373073,4.996775129,0.29,0.44,0.44,0.43,0.66,0.34,110.631,1.601,4131,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Loncoche,2008,4,6,2.441543807,62.64437975,4,1,0,1,1,345,2.03,1,3.07,4.36,1,1,0,2.492112609,3.02544627,1.97,1.03,0.44880803,21.48283197,33.19075047,5.080486277,0.19,0.37,0.37,0.37,0.61,0.5,110.631,1.601,10649,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,7,Longavi,2008,3,6,6.587624526,49.51592535,3,0,0,1,1,345,2.26,1,3.07,4.36,1,1,0,2.887366156,3.02544627,0.74,1.26,0.094942291,0.962323781,4.978057248,5.848884524,0.34,0.5,0.5,0.45,0.71,0.24,110.631,1.601,14254,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,9,Lonquimay,2008,4,6,0.80032834,37.55386825,4,1,0,1,1,345,3.01,1,3.07,4.36,1,1,0,2.306246743,3.02544627,0.99,2.01,0.502945229,44.58337404,54.47273437,5.001847482,0.31,0.62,0.62,0.42,0.79,0.17,110.631,1.601,4873,1,25
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Los Alamos,2008,3,6,3.008789723,50.15776426,3,1,0,1,1,345,2.12,1,3.07,4.36,1,1,0,0.213556588,3.02544627,0.88,1.12,0.398254336,13.26212967,27.07867839,4.994223851,0.33,0.5,0.5,0.47,0.71,0.25,110.631,1.601,8874,1,33.33333333
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,5,Los Andes,2008,4,6,4.334233887,46.53029718,4,0,0,1,1,345,2.5,1,3.07,4.36,1,1,0,2.951218517,3.02544627,1.5,1.5,0.105288741,0.918635171,5.503088085,5.614627557,0.27,0.53,0.53,0.43,0.73,0.29,110.631,1.601,25910,1,0
Alcaldes,Alcaldes 2004-2021,Alcaldes - 2008,8,Los Angeles,2008,3,6,10.10971668,51.19959937,3,1,0,1,1,345,2.37,1,3.07,4.36,1,1,0,3.442647952,3.02544627,0.63,1.37,0.115496631,1.365306564,6.123629103,5.011996287,0.33,0.49,0.49,0.41,0.7,0.27,110.631,1.601,65897,1,33.33333333
